"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Arizona"	"04"	"25-34 years"	"25-34"	"2016"	"2016"	"Female"	"F"	395	451033	87.6	4.4
	"Arizona"	"04"	"25-34 years"	"25-34"	"2016"	"2016"	"Male"	"M"	927	482095	192.3	6.3
	"Arizona"	"04"	"25-34 years"	"25-34"	"2017"	"2017"	"Female"	"F"	380	460697	82.5	4.2
	"Arizona"	"04"	"25-34 years"	"25-34"	"2017"	"2017"	"Male"	"M"	977	495197	197.3	6.3
	"Arizona"	"04"	"25-34 years"	"25-34"	"2018"	"2018"	"Female"	"F"	401	474481	84.5	4.2
	"Arizona"	"04"	"25-34 years"	"25-34"	"2018"	"2018"	"Male"	"M"	1049	511364	205.1	6.3
	"Arizona"	"04"	"25-34 years"	"25-34"	"2019"	"2019"	"Female"	"F"	408	484280	84.2	4.2
	"Arizona"	"04"	"25-34 years"	"25-34"	"2019"	"2019"	"Male"	"M"	1102	522813	210.8	6.3
	"Arizona"	"04"	"25-34 years"	"25-34"	"2020 "	"2020"	"Female"	"F"	591	495823	119.2	4.9
	"Arizona"	"04"	"25-34 years"	"25-34"	"2020 "	"2020"	"Male"	"M"	1481	535007	276.8	7.2
	"Arizona"	"04"	"35-44 years"	"35-44"	"1999"	"1999"	"Female"	"F"	558	376826	148.1	6.3
	"Arizona"	"04"	"35-44 years"	"35-44"	"1999"	"1999"	"Male"	"M"	1124	384610	292.2	8.7
	"Arizona"	"04"	"35-44 years"	"35-44"	"2000"	"2000"	"Female"	"F"	552	380147	145.2	6.2
	"Arizona"	"04"	"35-44 years"	"35-44"	"2000"	"2000"	"Male"	"M"	1140	388657	293.3	8.7
	"Arizona"	"04"	"35-44 years"	"35-44"	"2001"	"2001"	"Female"	"F"	590	384454	153.5	6.3
	"Arizona"	"04"	"35-44 years"	"35-44"	"2001"	"2001"	"Male"	"M"	1178	393437	299.4	8.7
	"Arizona"	"04"	"35-44 years"	"35-44"	"2002"	"2002"	"Female"	"F"	623	386601	161.1	6.5
	"Arizona"	"04"	"35-44 years"	"35-44"	"2002"	"2002"	"Male"	"M"	1176	395476	297.4	8.7
	"Arizona"	"04"	"35-44 years"	"35-44"	"2003"	"2003"	"Female"	"F"	600	387295	154.9	6.3
	"Arizona"	"04"	"35-44 years"	"35-44"	"2003"	"2003"	"Male"	"M"	1213	395903	306.4	8.8
	"Arizona"	"04"	"35-44 years"	"35-44"	"2004"	"2004"	"Female"	"F"	578	391058	147.8	6.1
	"Arizona"	"04"	"35-44 years"	"35-44"	"2004"	"2004"	"Male"	"M"	1139	400602	284.3	8.4
	"Arizona"	"04"	"35-44 years"	"35-44"	"2005"	"2005"	"Female"	"F"	600	399004	150.4	6.1
	"Arizona"	"04"	"35-44 years"	"35-44"	"2005"	"2005"	"Male"	"M"	1126	409089	275.2	8.2
	"Arizona"	"04"	"35-44 years"	"35-44"	"2006"	"2006"	"Female"	"F"	592	407003	145.5	6.0
	"Arizona"	"04"	"35-44 years"	"35-44"	"2006"	"2006"	"Male"	"M"	1203	418806	287.2	8.3
	"Arizona"	"04"	"35-44 years"	"35-44"	"2007"	"2007"	"Female"	"F"	585	410351	142.6	5.9
	"Arizona"	"04"	"35-44 years"	"35-44"	"2007"	"2007"	"Male"	"M"	1087	421172	258.1	7.8
	"Arizona"	"04"	"35-44 years"	"35-44"	"2008"	"2008"	"Female"	"F"	498	410415	121.3	5.4
	"Arizona"	"04"	"35-44 years"	"35-44"	"2008"	"2008"	"Male"	"M"	1023	421296	242.8	7.6
	"Arizona"	"04"	"35-44 years"	"35-44"	"2009"	"2009"	"Female"	"F"	576	407826	141.2	5.9
	"Arizona"	"04"	"35-44 years"	"35-44"	"2009"	"2009"	"Male"	"M"	1006	417962	240.7	7.6
	"Arizona"	"04"	"35-44 years"	"35-44"	"2010"	"2010"	"Female"	"F"	505	406371	124.3	5.5
	"Arizona"	"04"	"35-44 years"	"35-44"	"2010"	"2010"	"Male"	"M"	922	416123	221.6	7.3
	"Arizona"	"04"	"35-44 years"	"35-44"	"2011"	"2011"	"Female"	"F"	559	406407	137.5	5.8
	"Arizona"	"04"	"35-44 years"	"35-44"	"2011"	"2011"	"Male"	"M"	943	415289	227.1	7.4
	"Arizona"	"04"	"35-44 years"	"35-44"	"2012"	"2012"	"Female"	"F"	558	408920	136.5	5.8
	"Arizona"	"04"	"35-44 years"	"35-44"	"2012"	"2012"	"Male"	"M"	933	417254	223.6	7.3
	"Arizona"	"04"	"35-44 years"	"35-44"	"2013"	"2013"	"Female"	"F"	611	411100	148.6	6.0
	"Arizona"	"04"	"35-44 years"	"35-44"	"2013"	"2013"	"Male"	"M"	994	418675	237.4	7.5
	"Arizona"	"04"	"35-44 years"	"35-44"	"2014"	"2014"	"Female"	"F"	585	415840	140.7	5.8
	"Arizona"	"04"	"35-44 years"	"35-44"	"2014"	"2014"	"Male"	"M"	1009	420753	239.8	7.5
	"Arizona"	"04"	"35-44 years"	"35-44"	"2015"	"2015"	"Female"	"F"	590	418302	141.0	5.8
	"Arizona"	"04"	"35-44 years"	"35-44"	"2015"	"2015"	"Male"	"M"	1048	423311	247.6	7.6
	"Arizona"	"04"	"35-44 years"	"35-44"	"2016"	"2016"	"Female"	"F"	601	419394	143.3	5.8
	"Arizona"	"04"	"35-44 years"	"35-44"	"2016"	"2016"	"Male"	"M"	1007	425826	236.5	7.5
	"Arizona"	"04"	"35-44 years"	"35-44"	"2017"	"2017"	"Female"	"F"	646	424856	152.1	6.0
	"Arizona"	"04"	"35-44 years"	"35-44"	"2017"	"2017"	"Male"	"M"	1126	433824	259.6	7.7
	"Arizona"	"04"	"35-44 years"	"35-44"	"2018"	"2018"	"Female"	"F"	608	434958	139.8	5.7
	"Arizona"	"04"	"35-44 years"	"35-44"	"2018"	"2018"	"Male"	"M"	1112	445473	249.6	7.5
	"Arizona"	"04"	"35-44 years"	"35-44"	"2019"	"2019"	"Female"	"F"	630	442046	142.5	5.7
	"Arizona"	"04"	"35-44 years"	"35-44"	"2019"	"2019"	"Male"	"M"	1299	453981	286.1	7.9
	"Arizona"	"04"	"35-44 years"	"35-44"	"2020 "	"2020"	"Female"	"F"	867	450370	192.5	6.5
	"Arizona"	"04"	"35-44 years"	"35-44"	"2020 "	"2020"	"Male"	"M"	1755	463546	378.6	9.0
	"Arizona"	"04"	"45-54 years"	"45-54"	"1999"	"1999"	"Female"	"F"	962	308541	311.8	10.1
	"Arizona"	"04"	"45-54 years"	"45-54"	"1999"	"1999"	"Male"	"M"	1698	296226	573.2	13.9
	"Arizona"	"04"	"45-54 years"	"45-54"	"2000"	"2000"	"Female"	"F"	1004	320115	313.6	9.9
	"Arizona"	"04"	"45-54 years"	"45-54"	"2000"	"2000"	"Male"	"M"	1779	307789	578.0	13.7
	"Arizona"	"04"	"45-54 years"	"45-54"	"2001"	"2001"	"Female"	"F"	996	338869	293.9	9.3
	"Arizona"	"04"	"45-54 years"	"45-54"	"2001"	"2001"	"Male"	"M"	1868	325535	573.8	13.3
	"Arizona"	"04"	"45-54 years"	"45-54"	"2002"	"2002"	"Female"	"F"	1135	348079	326.1	9.7
	"Arizona"	"04"	"45-54 years"	"45-54"	"2002"	"2002"	"Male"	"M"	2025	334374	605.6	13.5
	"Arizona"	"04"	"45-54 years"	"45-54"	"2003"	"2003"	"Female"	"F"	1119	359021	311.7	9.3
	"Arizona"	"04"	"45-54 years"	"45-54"	"2003"	"2003"	"Male"	"M"	2113	344210	613.9	13.4
	"Arizona"	"04"	"45-54 years"	"45-54"	"2004"	"2004"	"Female"	"F"	1152	371124	310.4	9.1
	"Arizona"	"04"	"45-54 years"	"45-54"	"2004"	"2004"	"Male"	"M"	2065	355246	581.3	12.8
	"Arizona"	"04"	"45-54 years"	"45-54"	"2005"	"2005"	"Female"	"F"	1302	386004	337.3	9.3
	"Arizona"	"04"	"45-54 years"	"45-54"	"2005"	"2005"	"Male"	"M"	2194	370020	592.9	12.7
	"Arizona"	"04"	"45-54 years"	"45-54"	"2006"	"2006"	"Female"	"F"	1283	400386	320.4	8.9
	"Arizona"	"04"	"45-54 years"	"45-54"	"2006"	"2006"	"Male"	"M"	2220	384152	577.9	12.3
	"Arizona"	"04"	"45-54 years"	"45-54"	"2007"	"2007"	"Female"	"F"	1226	411336	298.1	8.5
	"Arizona"	"04"	"45-54 years"	"45-54"	"2007"	"2007"	"Male"	"M"	2229	396466	562.2	11.9
	"Arizona"	"04"	"45-54 years"	"45-54"	"2008"	"2008"	"Female"	"F"	1277	419758	304.2	8.5
	"Arizona"	"04"	"45-54 years"	"45-54"	"2008"	"2008"	"Male"	"M"	2207	405720	544.0	11.6
	"Arizona"	"04"	"45-54 years"	"45-54"	"2009"	"2009"	"Female"	"F"	1353	424417	318.8	8.7
	"Arizona"	"04"	"45-54 years"	"45-54"	"2009"	"2009"	"Male"	"M"	2150	411600	522.4	11.3
	"Arizona"	"04"	"45-54 years"	"45-54"	"2010"	"2010"	"Female"	"F"	1311	427636	306.6	8.5
	"Arizona"	"04"	"45-54 years"	"45-54"	"2010"	"2010"	"Male"	"M"	2168	414910	522.5	11.2
	"Arizona"	"04"	"45-54 years"	"45-54"	"2011"	"2011"	"Female"	"F"	1299	426460	304.6	8.5
	"Arizona"	"04"	"45-54 years"	"45-54"	"2011"	"2011"	"Male"	"M"	2164	415942	520.3	11.2
	"Arizona"	"04"	"45-54 years"	"45-54"	"2012"	"2012"	"Female"	"F"	1260	424044	297.1	8.4
	"Arizona"	"04"	"45-54 years"	"45-54"	"2012"	"2012"	"Male"	"M"	2178	414995	524.8	11.2
	"Arizona"	"04"	"45-54 years"	"45-54"	"2013"	"2013"	"Female"	"F"	1310	421804	310.6	8.6
	"Arizona"	"04"	"45-54 years"	"45-54"	"2013"	"2013"	"Male"	"M"	2167	414413	522.9	11.2
	"Arizona"	"04"	"45-54 years"	"45-54"	"2014"	"2014"	"Female"	"F"	1346	422848	318.3	8.7
	"Arizona"	"04"	"45-54 years"	"45-54"	"2014"	"2014"	"Male"	"M"	2078	416655	498.7	10.9
	"Arizona"	"04"	"45-54 years"	"45-54"	"2015"	"2015"	"Female"	"F"	1329	425258	312.5	8.6
	"Arizona"	"04"	"45-54 years"	"45-54"	"2015"	"2015"	"Male"	"M"	2161	418510	516.4	11.1
	"Arizona"	"04"	"45-54 years"	"45-54"	"2016"	"2016"	"Female"	"F"	1315	427055	307.9	8.5
	"Arizona"	"04"	"45-54 years"	"45-54"	"2016"	"2016"	"Male"	"M"	2325	419842	553.8	11.5
	"Arizona"	"04"	"45-54 years"	"45-54"	"2017"	"2017"	"Female"	"F"	1268	427719	296.5	8.3
	"Arizona"	"04"	"45-54 years"	"45-54"	"2017"	"2017"	"Male"	"M"	2196	420045	522.8	11.2
	"Arizona"	"04"	"45-54 years"	"45-54"	"2018"	"2018"	"Female"	"F"	1305	429406	303.9	8.4
	"Arizona"	"04"	"45-54 years"	"45-54"	"2018"	"2018"	"Male"	"M"	2175	421384	516.2	11.1
	"Arizona"	"04"	"45-54 years"	"45-54"	"2019"	"2019"	"Female"	"F"	1258	429646	292.8	8.3
	"Arizona"	"04"	"45-54 years"	"45-54"	"2019"	"2019"	"Male"	"M"	2131	422444	504.4	10.9
	"Arizona"	"04"	"45-54 years"	"45-54"	"2020 "	"2020"	"Female"	"F"	1569	433764	361.7	9.1
	"Arizona"	"04"	"45-54 years"	"45-54"	"2020 "	"2020"	"Male"	"M"	2750	425920	645.7	12.3
	"Arizona"	"04"	"55-64 years"	"55-64"	"1999"	"1999"	"Female"	"F"	1626	224305	724.9	18.0
	"Arizona"	"04"	"55-64 years"	"55-64"	"1999"	"1999"	"Male"	"M"	2495	203442	1226.4	24.6
	"Arizona"	"04"	"55-64 years"	"55-64"	"2000"	"2000"	"Female"	"F"	1614	231962	695.8	17.3
	"Arizona"	"04"	"55-64 years"	"55-64"	"2000"	"2000"	"Male"	"M"	2457	210410	1167.7	23.6
	"Arizona"	"04"	"55-64 years"	"55-64"	"2001"	"2001"	"Female"	"F"	1662	243300	683.1	16.8
	"Arizona"	"04"	"55-64 years"	"55-64"	"2001"	"2001"	"Male"	"M"	2516	221049	1138.2	22.7
	"Arizona"	"04"	"55-64 years"	"55-64"	"2002"	"2002"	"Female"	"F"	1740	259998	669.2	16.0
	"Arizona"	"04"	"55-64 years"	"55-64"	"2002"	"2002"	"Male"	"M"	2694	236953	1136.9	21.9
	"Arizona"	"04"	"55-64 years"	"55-64"	"2003"	"2003"	"Female"	"F"	1818	276088	658.5	15.4
	"Arizona"	"04"	"55-64 years"	"55-64"	"2003"	"2003"	"Male"	"M"	2765	251298	1100.3	20.9
	"Arizona"	"04"	"55-64 years"	"55-64"	"2004"	"2004"	"Female"	"F"	1905	292897	650.4	14.9
	"Arizona"	"04"	"55-64 years"	"55-64"	"2004"	"2004"	"Male"	"M"	2906	266773	1089.3	20.2
	"Arizona"	"04"	"55-64 years"	"55-64"	"2005"	"2005"	"Female"	"F"	2055	312274	658.1	14.5
	"Arizona"	"04"	"55-64 years"	"55-64"	"2005"	"2005"	"Male"	"M"	3135	284720	1101.1	19.7
	"Arizona"	"04"	"55-64 years"	"55-64"	"2006"	"2006"	"Female"	"F"	2135	331379	644.3	13.9
	"Arizona"	"04"	"55-64 years"	"55-64"	"2006"	"2006"	"Male"	"M"	3234	301884	1071.3	18.8
	"Arizona"	"04"	"55-64 years"	"55-64"	"2007"	"2007"	"Female"	"F"	2086	345568	603.6	13.2
	"Arizona"	"04"	"55-64 years"	"55-64"	"2007"	"2007"	"Male"	"M"	3337	314829	1059.9	18.3
	"Arizona"	"04"	"55-64 years"	"55-64"	"2008"	"2008"	"Female"	"F"	2238	357174	626.6	13.2
	"Arizona"	"04"	"55-64 years"	"55-64"	"2008"	"2008"	"Male"	"M"	3399	325075	1045.6	17.9
	"Arizona"	"04"	"55-64 years"	"55-64"	"2009"	"2009"	"Female"	"F"	2189	369577	592.3	12.7
	"Arizona"	"04"	"55-64 years"	"55-64"	"2009"	"2009"	"Male"	"M"	3465	335251	1033.6	17.6
	"Arizona"	"04"	"55-64 years"	"55-64"	"2010"	"2010"	"Female"	"F"	2310	380609	606.9	12.6
	"Arizona"	"04"	"55-64 years"	"55-64"	"2010"	"2010"	"Male"	"M"	3652	345619	1056.7	17.5
	"Arizona"	"04"	"55-64 years"	"55-64"	"2011"	"2011"	"Female"	"F"	2425	396693	611.3	12.4
	"Arizona"	"04"	"55-64 years"	"55-64"	"2011"	"2011"	"Male"	"M"	3741	359537	1040.5	17.0
	"Arizona"	"04"	"55-64 years"	"55-64"	"2012"	"2012"	"Female"	"F"	2470	401281	615.5	12.4
	"Arizona"	"04"	"55-64 years"	"55-64"	"2012"	"2012"	"Male"	"M"	3993	363552	1098.3	17.4
	"Arizona"	"04"	"55-64 years"	"55-64"	"2013"	"2013"	"Female"	"F"	2557	407830	627.0	12.4
	"Arizona"	"04"	"55-64 years"	"55-64"	"2013"	"2013"	"Male"	"M"	4033	369020	1092.9	17.2
	"Arizona"	"04"	"55-64 years"	"55-64"	"2014"	"2014"	"Female"	"F"	2612	417103	626.2	12.3
	"Arizona"	"04"	"55-64 years"	"55-64"	"2014"	"2014"	"Male"	"M"	4091	376811	1085.7	17.0
	"Arizona"	"04"	"55-64 years"	"55-64"	"2015"	"2015"	"Female"	"F"	2750	427277	643.6	12.3
	"Arizona"	"04"	"55-64 years"	"55-64"	"2015"	"2015"	"Male"	"M"	4289	386424	1109.9	16.9
	"Arizona"	"04"	"55-64 years"	"55-64"	"2016"	"2016"	"Female"	"F"	2836	436323	650.0	12.2
	"Arizona"	"04"	"55-64 years"	"55-64"	"2016"	"2016"	"Male"	"M"	4479	394819	1134.4	17.0
	"Arizona"	"04"	"55-64 years"	"55-64"	"2017"	"2017"	"Female"	"F"	2767	443427	624.0	11.9
	"Arizona"	"04"	"55-64 years"	"55-64"	"2017"	"2017"	"Male"	"M"	4448	402826	1104.2	16.6
	"Arizona"	"04"	"55-64 years"	"55-64"	"2018"	"2018"	"Female"	"F"	2782	453093	614.0	11.6
	"Arizona"	"04"	"55-64 years"	"55-64"	"2018"	"2018"	"Male"	"M"	4676	413184	1131.7	16.5
	"Arizona"	"04"	"55-64 years"	"55-64"	"2019"	"2019"	"Female"	"F"	2877	460049	625.4	11.7
	"Arizona"	"04"	"55-64 years"	"55-64"	"2019"	"2019"	"Male"	"M"	4585	420745	1089.7	16.1
	"Arizona"	"04"	"55-64 years"	"55-64"	"2020 "	"2020"	"Female"	"F"	3685	466773	789.5	13.0
	"Arizona"	"04"	"55-64 years"	"55-64"	"2020 "	"2020"	"Male"	"M"	6010	428136	1403.8	18.1
	"Arizona"	"04"	"65-74 years"	"65-74"	"1999"	"1999"	"Female"	"F"	3307	192050	1721.9	29.9
	"Arizona"	"04"	"65-74 years"	"65-74"	"1999"	"1999"	"Male"	"M"	4524	170664	2650.8	39.4
	"Arizona"	"04"	"65-74 years"	"65-74"	"2000"	"2000"	"Female"	"F"	3284	192152	1709.1	29.8
	"Arizona"	"04"	"65-74 years"	"65-74"	"2000"	"2000"	"Male"	"M"	4515	171689	2629.8	39.1
	"Arizona"	"04"	"65-74 years"	"65-74"	"2001"	"2001"	"Female"	"F"	3189	194234	1641.8	29.1
	"Arizona"	"04"	"65-74 years"	"65-74"	"2001"	"2001"	"Male"	"M"	4320	174678	2473.1	37.6
	"Arizona"	"04"	"65-74 years"	"65-74"	"2002"	"2002"	"Female"	"F"	3171	197268	1607.5	28.5
	"Arizona"	"04"	"65-74 years"	"65-74"	"2002"	"2002"	"Male"	"M"	4424	178051	2484.7	37.4
	"Arizona"	"04"	"65-74 years"	"65-74"	"2003"	"2003"	"Female"	"F"	3150	201035	1566.9	27.9
	"Arizona"	"04"	"65-74 years"	"65-74"	"2003"	"2003"	"Male"	"M"	4333	182276	2377.2	36.1
	"Arizona"	"04"	"65-74 years"	"65-74"	"2004"	"2004"	"Female"	"F"	3230	207144	1559.3	27.4
	"Arizona"	"04"	"65-74 years"	"65-74"	"2004"	"2004"	"Male"	"M"	4286	187751	2282.8	34.9
	"Arizona"	"04"	"65-74 years"	"65-74"	"2005"	"2005"	"Female"	"F"	3349	214281	1562.9	27.0
	"Arizona"	"04"	"65-74 years"	"65-74"	"2005"	"2005"	"Male"	"M"	4502	194535	2314.2	34.5
	"Arizona"	"04"	"65-74 years"	"65-74"	"2006"	"2006"	"Female"	"F"	3263	222101	1469.2	25.7
	"Arizona"	"04"	"65-74 years"	"65-74"	"2006"	"2006"	"Male"	"M"	4453	201864	2205.9	33.1
	"Arizona"	"04"	"65-74 years"	"65-74"	"2007"	"2007"	"Female"	"F"	3138	230851	1359.3	24.3
	"Arizona"	"04"	"65-74 years"	"65-74"	"2007"	"2007"	"Male"	"M"	4380	208734	2098.4	31.7
	"Arizona"	"04"	"65-74 years"	"65-74"	"2008"	"2008"	"Female"	"F"	3319	243142	1365.0	23.7
	"Arizona"	"04"	"65-74 years"	"65-74"	"2008"	"2008"	"Male"	"M"	4475	218844	2044.8	30.6
	"Arizona"	"04"	"65-74 years"	"65-74"	"2009"	"2009"	"Female"	"F"	3411	253922	1343.3	23.0
	"Arizona"	"04"	"65-74 years"	"65-74"	"2009"	"2009"	"Male"	"M"	4564	229260	1990.8	29.5
	"Arizona"	"04"	"65-74 years"	"65-74"	"2010"	"2010"	"Female"	"F"	3371	261665	1288.3	22.2
	"Arizona"	"04"	"65-74 years"	"65-74"	"2010"	"2010"	"Male"	"M"	4717	236227	1996.8	29.1
	"Arizona"	"04"	"65-74 years"	"65-74"	"2011"	"2011"	"Female"	"F"	3461	274251	1262.0	21.5
	"Arizona"	"04"	"65-74 years"	"65-74"	"2011"	"2011"	"Male"	"M"	4881	247329	1973.5	28.2
	"Arizona"	"04"	"65-74 years"	"65-74"	"2012"	"2012"	"Female"	"F"	3756	294074	1277.2	20.8
	"Arizona"	"04"	"65-74 years"	"65-74"	"2012"	"2012"	"Male"	"M"	5167	264515	1953.4	27.2
	"Arizona"	"04"	"65-74 years"	"65-74"	"2013"	"2013"	"Female"	"F"	3930	311494	1261.7	20.1
	"Arizona"	"04"	"65-74 years"	"65-74"	"2013"	"2013"	"Male"	"M"	5309	278616	1905.5	26.2
	"Arizona"	"04"	"65-74 years"	"65-74"	"2014"	"2014"	"Female"	"F"	4154	329272	1261.6	19.6
	"Arizona"	"04"	"65-74 years"	"65-74"	"2014"	"2014"	"Male"	"M"	5748	293214	1960.3	25.9
	"Arizona"	"04"	"65-74 years"	"65-74"	"2015"	"2015"	"Female"	"F"	4405	345557	1274.8	19.2
	"Arizona"	"04"	"65-74 years"	"65-74"	"2015"	"2015"	"Male"	"M"	6106	307457	1986.0	25.4
	"Arizona"	"04"	"65-74 years"	"65-74"	"2016"	"2016"	"Female"	"F"	4575	361602	1265.2	18.7
	"Arizona"	"04"	"65-74 years"	"65-74"	"2016"	"2016"	"Male"	"M"	6600	321218	2054.7	25.3
	"Arizona"	"04"	"65-74 years"	"65-74"	"2017"	"2017"	"Female"	"F"	4784	372192	1285.4	18.6
	"Arizona"	"04"	"65-74 years"	"65-74"	"2017"	"2017"	"Male"	"M"	6655	329217	2021.5	24.8
	"Arizona"	"04"	"65-74 years"	"65-74"	"2018"	"2018"	"Female"	"F"	4717	386574	1220.2	17.8
	"Arizona"	"04"	"65-74 years"	"65-74"	"2018"	"2018"	"Male"	"M"	6820	339588	2008.3	24.3
	"Arizona"	"04"	"65-74 years"	"65-74"	"2019"	"2019"	"Female"	"F"	5061	401078	1261.8	17.7
	"Arizona"	"04"	"65-74 years"	"65-74"	"2019"	"2019"	"Male"	"M"	6898	350621	1967.4	23.7
	"Arizona"	"04"	"65-74 years"	"65-74"	"2020 "	"2020"	"Female"	"F"	6397	420854	1520.0	19.0
	"Arizona"	"04"	"65-74 years"	"65-74"	"2020 "	"2020"	"Male"	"M"	9039	366051	2469.3	26.0
	"Arizona"	"04"	"75-84 years"	"75-84"	"1999"	"1999"	"Female"	"F"	5688	131213	4334.9	57.5
	"Arizona"	"04"	"75-84 years"	"75-84"	"1999"	"1999"	"Male"	"M"	6236	99885	6243.2	79.1
	"Arizona"	"04"	"75-84 years"	"75-84"	"2000"	"2000"	"Female"	"F"	5857	133923	4373.4	57.1
	"Arizona"	"04"	"75-84 years"	"75-84"	"2000"	"2000"	"Male"	"M"	6089	101550	5996.1	76.8
	"Arizona"	"04"	"75-84 years"	"75-84"	"2001"	"2001"	"Female"	"F"	5856	137709	4252.4	55.6
	"Arizona"	"04"	"75-84 years"	"75-84"	"2001"	"2001"	"Male"	"M"	6116	105618	5790.7	74.0
	"Arizona"	"04"	"75-84 years"	"75-84"	"2002"	"2002"	"Female"	"F"	6155	140419	4383.3	55.9
	"Arizona"	"04"	"75-84 years"	"75-84"	"2002"	"2002"	"Male"	"M"	6311	107779	5855.5	73.7
	"Arizona"	"04"	"75-84 years"	"75-84"	"2003"	"2003"	"Female"	"F"	6170	142054	4343.4	55.3
	"Arizona"	"04"	"75-84 years"	"75-84"	"2003"	"2003"	"Male"	"M"	6445	110615	5826.5	72.6
	"Arizona"	"04"	"75-84 years"	"75-84"	"2004"	"2004"	"Female"	"F"	5924	143977	4114.5	53.5
	"Arizona"	"04"	"75-84 years"	"75-84"	"2004"	"2004"	"Male"	"M"	6219	113555	5476.6	69.4
	"Arizona"	"04"	"75-84 years"	"75-84"	"2005"	"2005"	"Female"	"F"	6154	147976	4158.8	53.0
	"Arizona"	"04"	"75-84 years"	"75-84"	"2005"	"2005"	"Male"	"M"	6531	117556	5555.7	68.7
	"Arizona"	"04"	"75-84 years"	"75-84"	"2006"	"2006"	"Female"	"F"	6260	149563	4185.5	52.9
	"Arizona"	"04"	"75-84 years"	"75-84"	"2006"	"2006"	"Male"	"M"	6391	119949	5328.1	66.6
	"Arizona"	"04"	"75-84 years"	"75-84"	"2007"	"2007"	"Female"	"F"	5967	150224	3972.1	51.4
	"Arizona"	"04"	"75-84 years"	"75-84"	"2007"	"2007"	"Male"	"M"	6181	121948	5068.6	64.5
	"Arizona"	"04"	"75-84 years"	"75-84"	"2008"	"2008"	"Female"	"F"	5739	150987	3801.0	50.2
	"Arizona"	"04"	"75-84 years"	"75-84"	"2008"	"2008"	"Male"	"M"	6328	124360	5088.5	64.0
	"Arizona"	"04"	"75-84 years"	"75-84"	"2009"	"2009"	"Female"	"F"	5670	151749	3736.4	49.6
	"Arizona"	"04"	"75-84 years"	"75-84"	"2009"	"2009"	"Male"	"M"	6138	125664	4884.5	62.3
	"Arizona"	"04"	"75-84 years"	"75-84"	"2010"	"2010"	"Female"	"F"	5592	152809	3659.5	48.9
	"Arizona"	"04"	"75-84 years"	"75-84"	"2010"	"2010"	"Male"	"M"	6273	127730	4911.1	62.0
	"Arizona"	"04"	"75-84 years"	"75-84"	"2011"	"2011"	"Female"	"F"	5739	156655	3663.5	48.4
	"Arizona"	"04"	"75-84 years"	"75-84"	"2011"	"2011"	"Male"	"M"	6459	133360	4843.3	60.3
	"Arizona"	"04"	"75-84 years"	"75-84"	"2012"	"2012"	"Female"	"F"	5770	160433	3596.5	47.3
	"Arizona"	"04"	"75-84 years"	"75-84"	"2012"	"2012"	"Male"	"M"	6571	138086	4758.6	58.7
	"Arizona"	"04"	"75-84 years"	"75-84"	"2013"	"2013"	"Female"	"F"	5776	165381	3492.5	46.0
	"Arizona"	"04"	"75-84 years"	"75-84"	"2013"	"2013"	"Male"	"M"	6463	144161	4483.2	55.8
	"Arizona"	"04"	"75-84 years"	"75-84"	"2014"	"2014"	"Female"	"F"	5798	172201	3367.0	44.2
	"Arizona"	"04"	"75-84 years"	"75-84"	"2014"	"2014"	"Male"	"M"	6688	150758	4436.2	54.2
	"Arizona"	"04"	"75-84 years"	"75-84"	"2015"	"2015"	"Female"	"F"	6125	179415	3413.9	43.6
	"Arizona"	"04"	"75-84 years"	"75-84"	"2015"	"2015"	"Male"	"M"	7120	156836	4539.8	53.8
	"Arizona"	"04"	"75-84 years"	"75-84"	"2016"	"2016"	"Female"	"F"	6271	187597	3342.8	42.2
	"Arizona"	"04"	"75-84 years"	"75-84"	"2016"	"2016"	"Male"	"M"	7276	163673	4445.4	52.1
	"Arizona"	"04"	"75-84 years"	"75-84"	"2017"	"2017"	"Female"	"F"	6550	194092	3374.7	41.7
	"Arizona"	"04"	"75-84 years"	"75-84"	"2017"	"2017"	"Male"	"M"	7690	169518	4536.4	51.7
	"Arizona"	"04"	"75-84 years"	"75-84"	"2018"	"2018"	"Female"	"F"	6831	208008	3284.0	39.7
	"Arizona"	"04"	"75-84 years"	"75-84"	"2018"	"2018"	"Male"	"M"	8062	181805	4434.4	49.4
	"Arizona"	"04"	"75-84 years"	"75-84"	"2019"	"2019"	"Female"	"F"	6998	220061	3180.0	38.0
	"Arizona"	"04"	"75-84 years"	"75-84"	"2019"	"2019"	"Male"	"M"	8420	191136	4405.2	48.0
	"Arizona"	"04"	"75-84 years"	"75-84"	"2020 "	"2020"	"Female"	"F"	8828	232794	3792.2	40.4
	"Arizona"	"04"	"75-84 years"	"75-84"	"2020 "	"2020"	"Male"	"M"	10494	202178	5190.5	50.7
	"Arizona"	"04"	"85+ years"	"85+"	"1999"	"1999"	"Female"	"F"	5938	44045	13481.7	175.0
	"Arizona"	"04"	"85+ years"	"85+"	"1999"	"1999"	"Male"	"M"	3565	22155	16091.2	269.5
	"Arizona"	"04"	"85+ years"	"85+"	"2000"	"2000"	"Female"	"F"	6172	45497	13565.7	172.7
	"Arizona"	"04"	"85+ years"	"85+"	"2000"	"2000"	"Male"	"M"	3594	23028	15607.1	260.3
